ada,issueDate,year,month,titlos_apofasis,foreas_name,organization,decisionType,poso_eur,assignment_type,contractor_name,documentUrl,kategoria,size_category
Ρ7Ω0Ω9Θ-Ω9Ψ,15/12/2023 02:00:00,2023,12,Χρηματικό Ενταλμα Πληρωμής Α-2871 για :ΠΡΟΜΗΘΕΙΑ ΧΡΩΜΑΤΩΝ ΓΙΑ ΤΙΣ ΑΝΑΓΚΕΣ ΤΩΝ ΣΧΟΛΙΚΩΝ  ΜΟΝΑΔΩΝ (ΕΠΙΣΚΕΥΕΣ ΚΑΙ ΣΥΝΤΗΡΗΣΕΙΣ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ 2022),ΔΗΜΟΣ ΔΕΛΦΩΝ,"{'uid': '6072', 'label': 'ΔΗΜΟΣ ΔΕΛΦΩΝ', 'active': None, 'latinName': 'dimosdelfon', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",5779.01,Ανάθεση (μη προσδιορισμένος τύπος),ΤΣΙΜΙΝΟΥ ΕΙΡΗΝΗ-ΜΑΡΙΑ-ΔΡΙΒΑ ΕΥΘΥΜΙΑ Ο.Ε,https://diavgeia.gov.gr/doc/Ρ7Ω0Ω9Θ-Ω9Ψ,Επισκευή,Γ. €5.000 - €20.000
9ΓΗ6Ω9Η-6ΓΖ,30/12/2023 02:00:00,2023,12,ΛΟΓΙΣΤΙΚΗ ΤΑΚΤΟΠΟΙΗΣΗ ΠΟΥ ΑΦΟΡΑ ΤΗΝ ΚΑΛΥΨΗ ΔΑΠΑΝΩΝ ΓΙΑ ΤΗΝ ΕΚΤΕΛΕΣΗ ΕΡΓΑΣΙΩΝ ΕΠΙΣΚΕΥΗΣ ΚΑΙ ΣΥΝΤΗΡΗΣΗΣ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ ΑΠΟ ΤΟΥΣ ΚΑΠ ΕΤΟΥΣ 2023,ΔΗΜΟΣ ΓΟΡΤΥΝΑΣ,"{'uid': '6067', 'label': 'ΔΗΜΟΣ ΓΟΡΤΥΝΑΣ', 'active': None, 'latinName': 'odegortynas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",71.85,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/9ΓΗ6Ω9Η-6ΓΖ,Επισκευή,Α. Κάτω από €1.000
9Φ7ΙΩΨΖ-3Ο6,02/02/2024 02:00:00,2024,2,Χρηματικό Ενταλμα Πληρωμής Β-163 για :ΕΞΟΦΛΗΣΗ 5ου ΛΟΓΑΡΙΑΣΜΟΥ ΤΟΥ ΕΡΓΟΥ  ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ 2021-2022-2023,ΔΗΜΟΣ ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,"{'uid': '6051', 'label': 'ΔΗΜΟΣ ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ', 'active': None, 'latinName': 'VariVoulaVouliagmeni', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",36031.82,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/9Φ7ΙΩΨΖ-3Ο6,Συντήρηση,Δ. €20.000 - €50.000
ΨΔΘ2ΩΛΕ-Ζ1Ε,19/02/2024 02:00:00,2024,2,ΠΛΗΡΩΜΗ 10ου ΛΟΓΑΡΙΑΣΜΟΥ ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ ΑΜ 3/2020 ΑΡ. ΣΥΜΒΑΣΗΣ 3244/2022,ΔΗΜΟΣ ΚΩ,"{'uid': '6164', 'label': 'ΔΗΜΟΣ ΚΩ', 'active': None, 'latinName': 'Dimosko', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",69978.79,Συνοπτικός Διαγωνισμός,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΨΔΘ2ΩΛΕ-Ζ1Ε,Συντήρηση,Ε. Άνω από €50.000
ΨΨ58Ω1Ε-ΡΨΞ,16/02/2024 02:00:00,2024,2,Χρηματικό Ενταλμα Πληρωμής Α-91 για :Επισκευή και συντήρηση σχολικών κτιρίων 2022 (ΣΑΤΑ ΣΧΟΛΕΙΩΝ) - Συνεχιζόμενο,ΔΗΜΟΣ ΣΑΛΑΜΙΝΑΣ,"{'uid': '6266', 'label': 'ΔΗΜΟΣ ΣΑΛΑΜΙΝΑΣ', 'active': None, 'latinName': 'salamina', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",18334.78,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΨΨ58Ω1Ε-ΡΨΞ,Επισκευή,Γ. €5.000 - €20.000
Ω76ΗΩΛ1-0Μ3,02/08/2016 03:00:00,2016,8,ΧΕΠ 1103 ΠΡΟΜΗΘΕΙΑ ΤΑΜΕΙΟΥ ΠΑΡΑΚΑΤΑΘΗΚΩΝ ΚΑΙ ΔΑΝΕΙΩΝ ΑΠΌ ΚΑΤΑΘΕΣΗ ΠΟΣΟΥ ΓΙΑ ΕΠΙΣΚΕΥΗ ΚΑΙ ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ.,ΔΗΜΟΣ ΛΑΥΡΕΩΤΙΚΗΣ,"{'uid': '6168', 'label': 'ΔΗΜΟΣ ΛΑΥΡΕΩΤΙΚΗΣ', 'active': None, 'latinName': 'lavreotiki', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",70.8,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/Ω76ΗΩΛ1-0Μ3,Επισκευή,Α. Κάτω από €1.000
9ΡΩ5Ω15-ΗΛΒ,21/03/2024 02:00:00,2024,3,ΕΞΟΦΛΗΣΗ 2ΟΥ ΛΟΓ/ΣΜΟΥ ΤΟΥ ΕΡΓΟΥ : ΕΠΙΣΚΕΥΗ ΚΑΙ ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΙΚΩΝ ΚΑΙ ΛΟΙΠΩΝ ΥΠΟΔΟΜΩΝ  ΔΗΜΟΥ ΣΟΥΦΛΙΟΥ-  23SYMV013327963,ΔΗΜΟΣ ΣΟΥΦΛΙΟΥ,"{'uid': '6284', 'label': 'ΔΗΜΟΣ ΣΟΥΦΛΙΟΥ', 'active': None, 'latinName': 'dimos_soufliou', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",31795.41,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/9ΡΩ5Ω15-ΗΛΒ,Επισκευή,Δ. €20.000 - €50.000
6ΗΤΣΩΗ1-70Ν,22/03/2024 02:00:00,2024,3,"Επισκευή, συντήρηση σχολικών κτιρίων & αύλειων χώρων & λοιπές δράσεις (ΦΙΛΟΔΗΜΟΣ ΙΙ)_Σύμβαση:23SYMV014008812_1ος Λογαριασμός",ΔΗΜΟΣ ΦΑΙΣΤΟΥ,"{'uid': '6304', 'label': 'ΔΗΜΟΣ ΦΑΙΣΤΟΥ', 'active': None, 'latinName': 'dimosfestou', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",33551.94,Ανοικτός Διαγωνισμός,ΕΚΩΝ GROUP ΙΚΕ,https://diavgeia.gov.gr/doc/6ΗΤΣΩΗ1-70Ν,Επισκευή,Δ. €20.000 - €50.000
ΨΦ8ΔΩΕΜ-Φ6Ψ,20/03/2024 02:00:00,2024,3,"ΔΑΠΑΝΗ ΕΞΟΦΛΗΣΗΣ 5ου ΛΟΓΑΡΙΑΣΜΟΥ ΕΡΓΟΥ: ΣΥΝΤΗΡΗΣΕΙΣ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ 2020, ΔΑΠΑΝΗ ΑΝΑΘΕΩΡΗΣΗΣ",ΔΗΜΟΣ ΚΗΦΙΣΙΑΣ,"{'uid': '6149', 'label': 'ΔΗΜΟΣ ΚΗΦΙΣΙΑΣ', 'active': None, 'latinName': 'kifissia', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",23909.85,Απλή Πληρωμή / Τακτική,Β. ΕΙΣΕΡΧ. ......... ΔΗΜΟΣ ΚΗΦΙΣΙΑΣ,https://diavgeia.gov.gr/doc/ΨΦ8ΔΩΕΜ-Φ6Ψ,Συντήρηση,Δ. €20.000 - €50.000
Ψ1ΦΕΩ9Ο-ΦΔΦ,14/03/2024 02:00:00,2024,3,"Προμήθεια υλικών Κεντρικών θερμάνσεων-'Υδρευσης-Αποχέτευσης για τη συντήρηση σχολικών και δημοτικών κτιρίων Δ.Ε. Βέροιας ποσού 7,885,28€ 23SYMV014010702",ΔΗΜΟΣ ΒΕΡΟΙΑΣ,"{'uid': '6053', 'label': 'ΔΗΜΟΣ ΒΕΡΟΙΑΣ', 'active': None, 'latinName': 'beroia', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",7624.59,Απευθείας Ανάθεση,Γ ΑΙΔΑΣ ΙΩΑΝΝΗΣ,https://diavgeia.gov.gr/doc/Ψ1ΦΕΩ9Ο-ΦΔΦ,Λοιπά,Γ. €5.000 - €20.000
Ψ6Ο6Ω9Ο-ΘΓ2,19/03/2024 02:00:00,2024,3,"Προμήθεια οικοδομικών υλικών για τη συντήρηση σχολικών και δημοτικών κτιρίων της Δ.Ε. Δοβράς ποσού 10,450,53€ 23SYMV013165519",ΔΗΜΟΣ ΒΕΡΟΙΑΣ,"{'uid': '6053', 'label': 'ΔΗΜΟΣ ΒΕΡΟΙΑΣ', 'active': None, 'latinName': 'beroia', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",10105.04,Απευθείας Ανάθεση,ΤΣΙΑΜΗΤΡΟΣ ΑΠ. & ΣΙΑ Ο.Ε,https://diavgeia.gov.gr/doc/Ψ6Ο6Ω9Ο-ΘΓ2,Λοιπά,Γ. €5.000 - €20.000
ΨΡΑ5ΩΛΤ-8Θ9,28/03/2024 02:00:00,2024,3,Δαπάνη για εργασίες συντήρησης σχολικών κτιρίων Δ.Ε Αταλάντης του Δήμου Λοκρών (Δημοτικό σχολείο Κοινότητας Εξάρχου).,ΔΗΜΟΣ ΛΟΚΡΩΝ,"{'uid': '6176', 'label': 'ΔΗΜΟΣ ΛΟΚΡΩΝ', 'active': None, 'latinName': 'Dimos_Lokron', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",464.0,Απλή Πληρωμή / Τακτική,CUKA M. EKLANTIN,https://diavgeia.gov.gr/doc/ΨΡΑ5ΩΛΤ-8Θ9,Λοιπά,Α. Κάτω από €1.000
Ψ2ΟΦΩΛΤ-96Γ,28/03/2024 02:00:00,2024,3,Δαπάνη για εργασίες συντηρησης σχολικών κτιρίων Δ.Ε Οπουντίων του Δημου Λοκρών (νηπιαγωγείο Κοινότητας Λάρυμνας),ΔΗΜΟΣ ΛΟΚΡΩΝ,"{'uid': '6176', 'label': 'ΔΗΜΟΣ ΛΟΚΡΩΝ', 'active': None, 'latinName': 'Dimos_Lokron', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",3477.13,Απλή Πληρωμή / Τακτική,CUKA M. EKLANTIN,https://diavgeia.gov.gr/doc/Ψ2ΟΦΩΛΤ-96Γ,Συντήρηση,Β. €1.000 - €5.000
9ΛΕΠΩ1Ε-ΥΑΛ,28/03/2024 02:00:00,2024,3,Χρηματικό Ενταλμα Πληρωμής Α-234 για :Επισκευή και συντήρηση σχολικών κτιρίων 2022 (ΣΑΤΑ ΣΧΟΛΕΙΩΝ) - Συνεχιζόμενο,ΔΗΜΟΣ ΣΑΛΑΜΙΝΑΣ,"{'uid': '6266', 'label': 'ΔΗΜΟΣ ΣΑΛΑΜΙΝΑΣ', 'active': None, 'latinName': 'salamina', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",7381.09,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/9ΛΕΠΩ1Ε-ΥΑΛ,Επισκευή,Γ. €5.000 - €20.000
6ΜΜ7ΩΨΖ-Η60,27/02/2024 02:00:00,2024,2,Χρηματικό Ενταλμα Πληρωμής Β-328 για :ΕΞΟΦΛΗΣΗ 6ου ΛΟΓΑΡΙΑΣΜΟΥ ΤΟΥ ΕΡΓΟΥ ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ 2021-2022-2023 (ΣΑΤΑ ),ΔΗΜΟΣ ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,"{'uid': '6051', 'label': 'ΔΗΜΟΣ ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ', 'active': None, 'latinName': 'VariVoulaVouliagmeni', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",36352.82,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/6ΜΜ7ΩΨΖ-Η60,Συντήρηση,Δ. €20.000 - €50.000
90Ο4ΩΛΒ-ΒΘΡ,04/04/2024 03:00:00,2024,4,"ΕΞΟΦΛΗΣΗ 13ου ΛΟΓΑΡΙΑΣΜΟΥ ΤΟΥ ΕΡΓΟΥ ""ΕΠΙΣΚΕΥΗ - ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ ΚΑΙ ΑΥΛΕΙΩΝ ΧΩΡΩΝ ΤΟΥ ΔΗΜΟΥ ΚΟΡΔΕΛΙΟΥ - ΕΥΟΣΜΟΥ (ΑΡ.ΜΕΛ. 15/18)",ΔΗΜΟΣ ΚΟΡΔΕΛΙΟΥ - ΕΥΟΣΜΟΥ,"{'uid': '6157', 'label': 'ΔΗΜΟΣ ΚΟΡΔΕΛΙΟΥ - ΕΥΟΣΜΟΥ', 'active': None, 'latinName': 'kordelio-evosmos', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",48125.8,Απλή Πληρωμή / Τακτική,ΤΡΙΕΔΡΟΣ Α.Τ.Ε.,https://diavgeia.gov.gr/doc/90Ο4ΩΛΒ-ΒΘΡ,Επισκευή,Δ. €20.000 - €50.000
65ΖΟΩΗ5-ΒΙ9,04/04/2024 03:00:00,2024,4,ΕΙΣΠΡΑΞΗ 3ου ΛΟΓΑΡΙΑΣΜΟΥ ΤΟΥ ΕΡΓΟΥ -Συντήρηση σχολικών μονάδων 2022  Δ.Ε. Χανίων(ΤΑΠ ΕΡΓΩΝ)(ΣΥΝΕΧΙΖΟΜΕΝΗ ΔΑΠΑΝΗ),ΔΗΜΟΣ ΧΑΝΙΩΝ,"{'uid': '6318', 'label': 'ΔΗΜΟΣ ΧΑΝΙΩΝ', 'active': None, 'latinName': 'chania', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",6548.75,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/65ΖΟΩΗ5-ΒΙ9,Λοιπά,Γ. €5.000 - €20.000
6Ω61ΩΛΑ-Λ66,18/04/2024 03:00:00,2024,4,ΕΡΓΟ ΕΠΙΣΚΕΥΕΣ ΚΑΙ ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ Δ.Ε. ΕΡΥΘΡΩΝ (ΣΥΝΕΧΙΖΟΜΕΝΟ)-2ος ΛΟΓΑΡΙΑΣΜΟΣ ΕΡΓΟΥ,ΔΗΜΟΣ ΜΑΝΔΡΑΣ - ΕΙΔΥΛΛΙΑΣ,"{'uid': '6181', 'label': 'ΔΗΜΟΣ ΜΑΝΔΡΑΣ - ΕΙΔΥΛΛΙΑΣ', 'active': None, 'latinName': 'mandras-eidyllias', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",39798.27,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/6Ω61ΩΛΑ-Λ66,Επισκευή,Δ. €20.000 - €50.000
68ΩΩΩΗ5-ΝΥΧ,26/04/2024 03:00:00,2024,4,ΕΙΣΠΡΑΞΗ 4ΗΣ ΠΙΣΤΟΠΙΟΙΗΣΗΣ ΕΡΓΑΣΙΩΝ ΓΙΑ ΤΟ ΕΡΓΟ - Υποέργο 2: «Συντήρηση σχολικών μονάδων Πρωτοβάθμιας Εκπαίδευσης Δ. Χανίων» ,ΔΗΜΟΣ ΧΑΝΙΩΝ,"{'uid': '6318', 'label': 'ΔΗΜΟΣ ΧΑΝΙΩΝ', 'active': None, 'latinName': 'chania', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",27235.16,Απλή Πληρωμή / Τακτική,ΗΡΩΝ ΚΑΤΑΣΚΕΥ ΑΣΤΙΚΗ ΝΑ ΥΤΙΛΙΑΚΗ ΞΕΝΟΔΟΧΕΙΑΚΗ ΑΕ ΑΦΜ,https://diavgeia.gov.gr/doc/68ΩΩΩΗ5-ΝΥΧ,Λοιπά,Δ. €20.000 - €50.000
9726ΩΕ6-ΞΣΙ,18/04/2024 03:00:00,2024,4,ΔΗΜΟΣΙΕΥΣΗ  -ΠΡΟΚΗΡΥΞΕΩΝ  ΠΡΟΜΗΘΕΥΤΩΝ ΣΥΝΤΗΡΗΣΕΙΣ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ Δ.ΚΑΒΑΛΑΣ ΕΤΟΥΣ 2024-2025  Χ5,ΔΗΜΟΣ ΚΑΒΑΛΑΣ,"{'uid': '6126', 'label': 'ΔΗΜΟΣ ΚΑΒΑΛΑΣ', 'active': None, 'latinName': 'dimos_kavalas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",290.0,Απλή Πληρωμή / Τακτική,ΑΝΑΚΟΙΝΩΣΕΩΝ,https://diavgeia.gov.gr/doc/9726ΩΕ6-ΞΣΙ,Συντήρηση,Α. Κάτω από €1.000
9ΤΨΗΩΕ6-ΧΕΧ,22/04/2024 03:00:00,2024,4,ΔΗΜΟΣΙΕΥΣΗ -ΠΡΟΚΗΡΥΞΕΩΝ ΠΡΟΜΗΘΕΥΤΩΝ ΣΥΝΤΗΡΗΣΕΙΣ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ ΔΗΜΟΥ ΚΑΒΑΛΑΣ ΕΤΟΥΣ 2024-2025 Χ5,ΔΗΜΟΣ ΚΑΒΑΛΑΣ,"{'uid': '6126', 'label': 'ΔΗΜΟΣ ΚΑΒΑΛΑΣ', 'active': None, 'latinName': 'dimos_kavalas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",324.8,Απλή Πληρωμή / Τακτική,ΑΝΑΚΟΙΝΩΣΕΩΝ,https://diavgeia.gov.gr/doc/9ΤΨΗΩΕ6-ΧΕΧ,Συντήρηση,Α. Κάτω από €1.000
9ΛΩΝΩΗΚ-9ΧΝ,28/03/2024 02:00:00,2024,3,ΕΠΙΣΚΕΥΗ ΚΑΙ ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΙΚΩΝ ΥΠΟΔΟΜΩΝ ΔΗΜΟΥ ΤΥΡΝΑΒΟΥ- ΣΥΜΒΑΣΗ 100/19-06-2023,ΔΗΜΟΣ ΤΥΡΝΑΒΟΥ,"{'uid': '6302', 'label': 'ΔΗΜΟΣ ΤΥΡΝΑΒΟΥ', 'active': None, 'latinName': 'dimostirnavou', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",14488.08,Απευθείας Ανάθεση,ΚΙΩΝ ΚΑΤΑΣΚΕΥΑΣΤΙΚΗ ΑΤΕ,https://diavgeia.gov.gr/doc/9ΛΩΝΩΗΚ-9ΧΝ,Επισκευή,Γ. €5.000 - €20.000
ΨΔΛΞΩΕ6-7ΩΒ,10/04/2024 03:00:00,2024,4,7ος ΛΟΓ ΕΞΟΦΛΗΣΗ Αφορά τις δαπάνες για την συνέχιση του έργου: Συντηρήσεις σχολικών κτιρίων Δήμου Καβάλας έτους 2022-2023,ΔΗΜΟΣ ΚΑΒΑΛΑΣ,"{'uid': '6126', 'label': 'ΔΗΜΟΣ ΚΑΒΑΛΑΣ', 'active': None, 'latinName': 'dimos_kavalas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",15967.44,Διαγωνισμός,ΚΟΙΝΟΠΡΑΞΙΑΑΠΡΑΣΙΝΗΣ ΚΑΙ ΣΙΑ ΕΕ ΤΣΑΝΤΑΣ ΠΑΝΑΓΙΩΤΗΣ ΑΦΜ,https://diavgeia.gov.gr/doc/ΨΔΛΞΩΕ6-7ΩΒ,Συντήρηση,Γ. €5.000 - €20.000
9ΒΗΒΩΗ5-3Γ5,13/05/2024 03:00:00,2024,5,ΕΙΣΠΡΑΞΗ  3ου ΛΟΓΑΡΙΑΣΜΟΥ ΤΟΥ ΕΡΓΟΥ -Υποέργο 1: «Συντήρηση σχολικών μονάδων Δευτεροβάθμιας Εκπαίδευσης Δ. Χανίων»,ΔΗΜΟΣ ΧΑΝΙΩΝ,"{'uid': '6318', 'label': 'ΔΗΜΟΣ ΧΑΝΙΩΝ', 'active': None, 'latinName': 'chania', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",154384.58,Συνοπτικός Διαγωνισμός,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/9ΒΗΒΩΗ5-3Γ5,Λοιπά,Ε. Άνω από €50.000
Ρ653ΩΛΡ-ΝΘΟ,04/06/2024 03:00:00,2024,6,Χρηματικό Ενταλμα Πληρωμής Β-252 για :Έκτακτη επιχορήγηση Δευτεροβάθμιας Σχολικής Επιτροπής για εργασίες επισκευής και συντήρησης σχολικών μονάδων,ΔΗΜΟΣ ΚΥΜΗΣ - ΑΛΙΒΕΡΙΟΥ,"{'uid': '6163', 'label': 'ΔΗΜΟΣ ΚΥΜΗΣ - ΑΛΙΒΕΡΙΟΥ', 'active': None, 'latinName': 'dimos_kimis_aliveriou', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",25000.0,Απλή Πληρωμή / Τακτική,ΣΧΟΛΙΚΗ ΕΠΙΤΡΟΠΗ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ ΔΗΜΟΥ ΚΥΜΗΣ-ΑΛΙΒ,https://diavgeia.gov.gr/doc/Ρ653ΩΛΡ-ΝΘΟ,Επισκευή,Δ. €20.000 - €50.000
943ΔΩΞΨ-5ΕΛ,06/06/2024 03:00:00,2024,6,Παρεμβάσεις επισκευών και συντηρήσεων Σχολικών υποδομών του Δ. Παγγαίου * Μελ.1005/2023 * 3ος λογ/σμος Αναθεωρησεων,ΔΗΜΟΣ ΠΑΓΓΑΙΟΥ,"{'uid': '6229', 'label': 'ΔΗΜΟΣ ΠΑΓΓΑΙΟΥ', 'active': None, 'latinName': 'dimospaggaiou', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",11542.28,Συνοπτικός Διαγωνισμός,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/943ΔΩΞΨ-5ΕΛ,Επισκευή,Γ. €5.000 - €20.000
6ΧΙ8Ω6Φ-3Ρ1,18/06/2024 03:00:00,2024,6,Προμήθεια Τ.Π.Δ. (ΚΑΛΥΨΗ ΔΑΠΑΝΩΝ ΓΙΑ ΕΚΤΕΛΕΣΗ ΕΡΓΑΣΙΩΝ ΕΠΙΣΚΕΥΗΣ ΚΑΙ ΣΥΝΤΗΡΗΣΗΣ ΣΧΟΛΙΚΩΝ ΚΤΙΡΙΩΝ ΑΠΟ ΤΟΥΣ ΚΑΠ ΕΤΟΥΣ 2024) ,ΔΗΜΟΣ ΑΓΑΘΟΝΗΣΙΟΥ,"{'uid': '6002', 'label': 'ΔΗΜΟΣ ΑΓΑΘΟΝΗΣΙΟΥ', 'active': None, 'latinName': 'dimosAgathonisiou', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",4.5,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/6ΧΙ8Ω6Φ-3Ρ1,Επισκευή,Α. Κάτω από €1.000
